ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
U707,极端穆斯林,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
U708,圣战者,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
U709,暴徒,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
U710,极端宗教,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
U711,伊利夏提热比娅维族流亡者,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
U712,伊斯兰,None,"['异撕烂', '衣撕烂', '绿教', '绿毒邪教', '驴畜', '新疆绿绿', '新疆豆奶', '维维豆奶&猪', '伊斯兰共和国国旗', '伊斯兰教']",None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
U713,穆斯林,None,"['穆屎淋', '穆蛆', '墓屎淋', '牧羊教', '木畜', '木屎淋', '摸屎淋', '蛔子', '蛔穆', '恨猪教', '邪教暴徒', '伊斯兰极端分子', '穆斯林畜生']",None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
U714,恐怖蛔子,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
U715,吉尔吉斯公民,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
Q779924,Muslim world,"Muslim-majority countries, states, districts, or towns",None,穆斯林世界,穆斯林占人口多数的国家和地区,伊斯兰国家,entity
U716,伊斯兰世界,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
Q779924,Muslim world,"Muslim-majority countries, states, districts, or towns",None,穆斯林世界,穆斯林占人口多数的国家和地区,伊斯兰国家,entity
U717,瓦哈比绿绿国,None,None,None,None,None,entity
Q56280303,真主,None,None,真主,None,None,entity
Q234801,Allah,Arabic word,None,安拉,伊斯蘭教的唯一真主,阿拉,entity
Q244296,Knowing,2009 American British science fiction film directed by Alex Proyas,None,末日預言,亚历克斯·普罗亚斯执导的2009部美国科幻片,災難先知,entity
Q42857,prophet,person claiming to speak for divine beings,None,先知,None,申言者,entity
Q428,Quran,the central religious text of Islam,The Qur’an,古兰经,伊斯兰教经书,可蘭經,entity
Q105173,Tetragrammaton,Hebrew theonym,tetragrammaton,神名,None,None,entity
Q11368710,主,Wikimedia disambiguation page,None,主,維基媒體消歧義頁,None,entity
Q12174405,主,CJK (hanzi/kanji/hanja) character,None,主,None,None,entity
Q45577103,Shi Zhengxin,None,Zhengxin,None,None,None,entity
Q234915,Hajj,Islamic pilgrimage to Mecca,None,朝觐,穆斯林赴麦加朝拜,朝覲,entity
Q2632248,Akhoond,Persian name for an Islamic cleric,Akhwand,阿訇,None,None,entity
Q125482,imam,Islamic leadership position,None,伊玛目,None,依麻木,entity
Q178915,Fasting in Islam,fasting regulated by Islamic jurisprudence,sawm,齋戒,None,斋戒,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q185802,Falun Gong,spiritual discipline originating from China,Falun Dafa,法轮功,誕生在中國的氣功團體,法轮佛法,entity
Q131572,Refugee,type of displaced person,None,难民,None,難民,entity
Q42740,Han Chinese,ethnic group,Han,汉族,源於東亞的民族,汉民,entity
Q183573,Hui people,ethnic group in China,None,回族,中国少数民族,回民,entity
Q514400,Eid al-Adha,Islamic holiday,Eid al Adha,古尔邦节,伊期兰教节日,宰牲节,entity
Q193027,Mawlid an-Nabi,birthday of prophet Muhammad,Prophet's Day,圣纪节,None,穆罕默德生日,entity
Q32815,mosque,place of worship for followers of Islam,pallivaasal,清真寺,None,礼拜寺,entity
Q11451974,宗教警察,Wikimedia disambiguation page,None,宗教警察,維基媒體消歧義頁,None,entity
Q976863,Islamic religious police,None,Sharia police,伊斯蘭宗教警察,None,宗教警察,entity
Q398931,Muslim,Wikimedia disambiguation page,None,穆斯林,維基媒體消歧義頁,None,entity
Q47740,Islam,Learn about Muslims and Islam!,Moslem,穆斯林,None,回教徒,entity
Q1137457,Muslims,ethnic group in former Yugoslavia,None,穆斯林,None,None,entity
Q779924,Muslim world,"Muslim-majority countries, states, districts, or towns",None,穆斯林世界,穆斯林占人口多数的国家和地区,伊斯兰国家,entity
U718,绿教,None,None,None,None,None,entity
U720,袭击者,None,None,None,None,None,entity
Q640531,The Terrorizers,1986 film directeb by Edward Yang,Terrorizers,恐怖份子,None,None,entity
U721,恐怖分子,None,None,None,None,None,entity
Q2429253,Islamic State of Iraq and the Levant,"Salafi jihadist militant group that follows a fundamentalist, Wahhabi doctrine of Sunni Islam",Islamic State group,伊斯兰国,中东的一个伊斯兰圣战组织,达伊沙,entity
Q17304899,Islamic state,Wikimedia disambiguation page,None,伊斯蘭國,維基媒體消歧義頁,伊斯兰国,entity
Q4204060,Islamic state,type of government in which the primary basis for government is shari'a (Islamic law),None,伊斯蘭國,以伊斯兰教法为基础的政权形式,伊斯兰国,entity
U722,伊斯兰国,None,None,None,None,None,entity
Q689414,Isis,quarterly peer-reviewed academic journal published by University of Chicago Press,None,伊西斯,None,None,entity
Q79876,Isis,Egyptian deity,None,艾西斯,None,埃西斯,entity
Q7763189,The Secrets of Isis,television series,None,None,None,None,entity
U723,isis,None,None,None,None,None,entity
Q312484,list of designated terrorist organizations,Wikimedia list article,None,恐怖组织列表,维基媒体列表条目,恐怖組織,entity
Q17127659,terrorist organization,None,terrorist organisation,恐怖組織,None,None,entity
U724,恐怖组织,None,None,None,None,None,entity
U725,塔利班武装分子,None,['塔利班'],None,None,None,entity
U726,新疆分裂势力,None,"['疆独分子', '姜毒', '新疆恐怖分子', '维族恐怖分子']",None,None,None,entity
Q34490,Al-Qaeda,islamic militant organization,al-Qaida,基地组织,伊斯蘭教聖戰組織,開打組織,entity
U727,基地组织,None,['al-qaeda'],None,None,None,entity
Q298133,Rebiya Kadeer,Uyghur politician,None,热比娅·卡德尔,None,熱比婭·卡德爾,entity
U728,热比娅·卡德尔,None,None,None,None,None,entity
U729,极端势力,None,None,None,None,None,entity
U730,分裂势力,None,None,None,None,None,entity
U731,暴力恐怖主义,None,None,None,None,None,entity
U732,疆独分子,None,None,None,None,None,entity
